Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
skillWoodCutting,progression,,New,Not Used,Woodcutting,,,,,,,,,,,,,
skillWoodCuttingDesc,progression,,New,Not Used,Current Exp {cvar($woodcuttingExpTotal:0)}\nExp Next Level {cvar($woodcuttingExpToNextLevel:0)}\nBase Exp award per use {cvar($WoodcuttingExp:0)},,,,,,,,,,,,,
skillWoodCuttingName,progression,,New,Not Used,Woodcutting,,,,,,,,,,,,,
socialTab,progression,,New,Not Used,Social Skills,,,,,,,,,,,,,
socialTabDesc,progression,,New,Not Used,Social Skills,,,,,,,,,,,,,
socialTabName,progression,,New,Not Used,Social Skills,,,,,,,,,,,,,
statCharisma,progression,statCharismaDesc,New,Not Used,Charisma,,,,,,,,,,,,,
statCharismaDesc,progression,,,,This value represents how likable you are.\nCurrent Modifier {cvar($playerCharismaMod:0)},,,,,,,,,,,,,
statCharismaName,progression,,,,Charisma,,,,,,,,,,,,,
statDexterity,progression,statDexterityDesc,New,Not Used,Dexterity,,,,,,,,,,,,,
statDexterityDesc,progression,,,,This value represents how nimble and agile you are.\nCurrent Modifier {cvar($playerDexterityMod:0)},,,,,,,,,,,,,
statDexterityName,progression,,,,Dexterity,,,,,,,,,,,,,
statFortitude,progression,statFortitudeDesc,New,Not Used,Fortitude,,,,,,,,,,,,,
statFortitudeDesc,progression,,,,This value represents how healthy and resilent you are.\nCurrent Modifier {cvar($playerFortitudeMod:0)},,,,,,,,,,,,,
statFortitudeName,progression,,,,Fortitude,,,,,,,,,,,,,
statIntelligence,progression,statIntelligenceDesc,New,Not Used,Intelligence,,,,,,,,,,,,,
statIntelligenceDesc,progression,,,,This value represents your ability to learn new things.\nCurrent Modifier {cvar($playerstatIntelligenceMod:0)}\nExp Int Modifier {cvar(.addExpNormal:0)},,,,,,,,,,,,,
statIntelligenceName,progression,,,,Intelligence,,,,,,,,,,,,,
statStrength,progression,statStrenghtDesc,New,Not Used,Strength,,,,,,,,,,,,,
statStrengthDesc,progression,,,,Your inherent ability of the body to exert force.\nCurrent Modifier {cvar($playerStrengthMod:0)},,,,,,,,,,,,,
statStrengthName,progression,,,,Strength,,,,,,,,,,,,,
statWisdom,progression,statWisdomDesc,New,Not Used,Wisdom,,,,,,,,,,,,,
statWisdomDesc,progression,,,,This value represents how wise you are.\nCurrent Modifier {cvar($playerWisdomMod:0)},,,,,,,,,,,,,
statWisdomName,progression,,,,Wisdom,,,,,,,,,,,,,
survivalTab,progression,,New,Not Used,Survival Skills,,,,,,,,,,,,,
survivalTabDesc,progression,,New,Not Used,Survival Skills,,,,,,,,,,,,,
survivalTabName,progression,,New,Not Used,Survival Skills,,,,,,,,,,,,,
technicalTab,progression,,New,Not Used,Technical Skills,,,,,,,,,,,,,
technicalTabDesc,progression,,New,Not Used,Technical Skills,,,,,,,,,,,,,
technicalTabName,progression,,New,Not Used,Technical Skills,,,,,,,,,,,,,
vocationalSkillsTab,progression,,New,Not Used,Vocational Skills,,,,,,,,,,,,,
vocationalSkillsTabName,progression,,New,Not Used,Vocational Skills,,,,,,,,,,,,,
vocationalSkilsDesc,progression,,New,Not Used,Vocational Skills,,,,,,,,,,,,,
statStrengthLevel01,progression,Attribute,,,Bedridden,,,,,,,,,,,,,
statStrengthLevel01LongDesc,progression,Attribute,,,Lacks the strength for basic movements.,,,,,,,,,,,,,
statStrengthLevel02,progression,Attribute,,,Frail,,,,,,,,,,,,,
statStrengthLevel02LongDesc,progression,Attribute,,,Very limited strength,,,,,,,,,,,,,
statStrengthLevel03,progression,Attribute,,,Limited Mobility,,,,,,,,,,,,,
statStrengthLevel03LongDesc,progression,Attribute,,,Can perform basic tasks but needs assistance for many daily activities.,,,,,,,,,,,,,
statStrengthLevel04,progression,Attribute,,,Inactive,,,,,,,,,,,,,
statStrengthLevel04LongDesc,progression,Attribute,,,Rarely exercises,,,,,,,,,,,,,
statStrengthLevel05,progression,Attribute,,,Below Average - Sedentary,,,,,,,,,,,,,
statStrengthLevel05LongDesc,progression,Attribute,,,Can handle most daily tasks but lacks stamina and struggles with moderately heavy lifting.,,,,,,,,,,,,,
statStrengthLevel06,progression,Attribute,,,Slightly Below Average,,,,,,,,,,,,,
statStrengthLevel06LongDesc,progression,Attribute,,,May occasionally be active but not consistent.,,,,,,,,,,,,,
statStrengthLevel07,progression,Attribute,,,Light Activity,,,,,,,,,,,,,
statStrengthLevel07LongDesc,progression,Attribute,,,Engages in light activities like walking; might struggle with heavy objects.,,,,,,,,,,,,,
statStrengthLevel08,progression,Attribute,,,Moderately Active,,,,,,,,,,,,,
statStrengthLevel08LongDesc,progression,Attribute,,,Engages in regular activities but not rigorous exercise.,,,,,,,,,,,,,
statStrengthLevel09,progression,Attribute,,,Fit,,,,,,,,,,,,,
statStrengthLevel09LongDesc,progression,Attribute,,,Regular exercise but not intensive; can perform tasks like moving furniture with some effort.,,,,,,,,,,,,,
statStrengthLevel010,progression,Attribute,,,Average Strength,,,,,,,,,,,,,
statStrengthLevel010LongDesc,progression,Attribute,,,Typical strength of an average adult who does routine tasks and occasional light exercises.,,,,,,,,,,,,,
statStrengthLevel011,progression,Attribute,,,Above Average,,,,,,,,,,,,,
statStrengthLevel011LongDesc,progression,Attribute,,,Engages in regular exercise and possibly some strength training.,,,,,,,,,,,,,
statStrengthLevel012,progression,Attribute,,,Toned,,,,,,,,,,,,,
statStrengthLevel012LongDesc,progression,Attribute,,,Regular physical activity with visible muscle definition.,,,,,,,,,,,,,
statStrengthLevel013,progression,Attribute,,,Regular Training,,,,,,,,,,,,,
statStrengthLevel013LongDesc,progression,Attribute,,,Works out several times a week,,,,,,,,,,,,,
statStrengthLevel014,progression,Attribute,,,Advanced Training,,,,,,,,,,,,,
statStrengthLevel014LongDesc,progression,Attribute,,,Follows a rigorous fitness routine; has significantly improved strength.,,,,,,,,,,,,,
statStrengthLevel015,progression,Attribute,,,Athlete,,,,,,,,,,,,,
statStrengthLevel015LongDesc,progression,Attribute,,,Engages in competitive sports; has specialized training depending on the sport.,,,,,,,,,,,,,
statStrengthLevel016,progression,Attribute,,,Elite Athlete,,,,,,,,,,,,,
statStrengthLevel016LongDesc,progression,Attribute,,,Among the top athletes in a specific sport; dedicated training.,,,,,,,,,,,,,
statStrengthLevel017,progression,Attribute,,,Strength Training Enthusiast,,,,,,,,,,,,,
statStrengthLevel017LongDesc,progression,Attribute,,,Prioritizes strength in their workouts; lifts weights heavier than most.,,,,,,,,,,,,,
statStrengthLevel018,progression,Attribute,,,Amateur Weightlifter,,,,,,,,,,,,,
statStrengthLevel018LongDesc,progression,Attribute,,,Engages in weightlifting or bodybuilding at an amateur level.,,,,,,,,,,,,,
statStrengthLevel019,progression,Attribute,,,Competitive Weightlifter,,,,,,,,,,,,,
statStrengthLevel019LongDesc,progression,Attribute,,,Competes in weightlifting events at a regional or national level.,,,,,,,,,,,,,
statStrengthLevel020,progression,Attribute,,,Professional Athlete,,,,,,,,,,,,,
statStrengthLevel020LongDesc,progression,Attribute,,,Engages in strength-based sports at a professional level.,,,,,,,,,,,,,
statStrengthLevel021,progression,Attribute,,,Elite Powerlifter,,,,,,,,,,,,,
statStrengthLevel021LongDesc,progression,Attribute,,,Competes at high levels in powerlifting events.,,,,,,,,,,,,,
statStrengthLevel022,progression,Attribute,,,Strongman/Woman Competitor,,,,,,,,,,,,,
statStrengthLevel022LongDesc,progression,Attribute,,,Participates in Strongman or Strongwoman competitions.,,,,,,,,,,,,,
statStrengthLevel023,progression,Attribute,,,Top Tier Powerlifter,,,,,,,,,,,,,
statStrengthLevel023LongDesc,progression,Attribute,,,Among the top powerlifters in their category.,,,,,,,,,,,,,
statStrengthLevel024,progression,Attribute,,,National Champion,,,,,,,,,,,,,
statStrengthLevel024LongDesc,progression,Attribute,,,Holds a national title in a strength sport.,,,,,,,,,,,,,
statStrengthLevel025,progression,Attribute,,,World Championship Competitor,,,,,,,,,,,,,
statStrengthLevel025LongDesc,progression,Attribute,,,Competes in world-level strength events.,,,,,,,,,,,,,
statStrengthLevel026,progression,Attribute,,,Strongman/Woman Winner,,,,,,,,,,,,,
statStrengthLevel026LongDesc,progression,Attribute,,,Wins major Strongman or Strongwoman competitions.,,,,,,,,,,,,,
statStrengthLevel027,progression,Attribute,,,World Record Contender,,,,,,,,,,,,,
statStrengthLevel027LongDesc,progression,Attribute,,,Close to or has attempted world records in strength sports.,,,,,,,,,,,,,
statStrengthLevel028,progression,Attribute,,,World Record Holder,,,,,,,,,,,,,
statStrengthLevel028LongDesc,progression,Attribute,,,Holds world records in a specific strength discipline.,,,,,,,,,,,,,
statStrengthLevel029,progression,Attribute,,,World's Strongest Person Contender,,,,,,,,,,,,,
statStrengthLevel029LongDesc,progression,Attribute,,,Consistently ranks among the top contenders for the title.,,,,,,,,,,,,,
statStrengthLevel030,progression,Attribute,,,World's Strongest Person,,,,,,,,,,,,,
statStrengthLevel030LongDesc,progression,Attribute,,,Recognized as the strongest human alive based on competitive achievements.,,,,,,,,,,,,,
statDexterityLevel01,progression,Attribute,,,Drop Master,,,,,,,,,,,,,
statDexterityLevel01LongDesc,progression,Attribute,,,Gravitational pull seems stronger around them.,,,,,,,,,,,,,
statDexterityLevel02,progression,Attribute,,,Stumble Specialist,,,,,,,,,,,,,
statDexterityLevel02LongDesc,progression,Attribute,,,Has a personal relationship with every floor.,,,,,,,,,,,,,
statDexterityLevel03,progression,Attribute,,,Slip Sleuth,,,,,,,,,,,,,
statDexterityLevel03LongDesc,progression,Attribute,,,Finds every possible slippery spot.,,,,,,,,,,,,,
statDexterityLevel04,progression,Attribute,,,Fumble Fanatic,,,,,,,,,,,,,
statDexterityLevel04LongDesc,progression,Attribute,,,Hands have a non-stick surface.,,,,,,,,,,,,,
statDexterityLevel05,progression,Attribute,,,Tangle Trainee,,,,,,,,,,,,,
statDexterityLevel05LongDesc,progression,Attribute,,,Shoelaces and headphone cords conspire against them.,,,,,,,,,,,,,
statDexterityLevel06,progression,Attribute,,,Tiptoe Teeterer,,,,,,,,,,,,,
statDexterityLevel06LongDesc,progression,Attribute,,,Walks as if the ground is an ever-shifting puzzle.,,,,,,,,,,,,,
statDexterityLevel07,progression,Attribute,,,Jittery Juggler,,,,,,,,,,,,,
statDexterityLevel07LongDesc,progression,Attribute,,,Can hold onto things...briefly.,,,,,,,,,,,,,
statDexterityLevel08,progression,Attribute,,,Wobble Warrior,,,,,,,,,,,,,
statDexterityLevel08LongDesc,progression,Attribute,,,Stability is a work in progress.,,,,,,,,,,,,,
statDexterityLevel09,progression,Attribute,,,Mishap Maven,,,,,,,,,,,,,
statDexterityLevel09LongDesc,progression,Attribute,,,Improving but surprises still lurk at every corner.,,,,,,,,,,,,,
statDexterityLevel010,progression,Attribute,,,Everyday Equilibrist,,,,,,,,,,,,,
statDexterityLevel010LongDesc,progression,Attribute,,,The baseline of human dexterity.,,,,,,,,,,,,,
statDexterityLevel011,progression,Attribute,,,Balanced Buddy,,,,,,,,,,,,,
statDexterityLevel011LongDesc,progression,Attribute,,,Fewer spills more thrills.,,,,,,,,,,,,,
statDexterityLevel012,progression,Attribute,,,Stable Star,,,,,,,,,,,,,
statDexterityLevel012LongDesc,progression,Attribute,,,Keeps coffee inside the mug more mornings than not.,,,,,,,,,,,,,
statDexterityLevel013,progression,Attribute,,,Grasp Guru,,,,,,,,,,,,,
statDexterityLevel013LongDesc,progression,Attribute,,,Getting a grip literally.,,,,,,,,,,,,,
statDexterityLevel014,progression,Attribute,,,Poised Pro,,,,,,,,,,,,,
statDexterityLevel014LongDesc,progression,Attribute,,,Walking becomes more glide less slide.,,,,,,,,,,,,,
statDexterityLevel015,progression,Attribute,,,Agile Ace,,,,,,,,,,,,,
statDexterityLevel015LongDesc,progression,Attribute,,,Can navigate a cluttered room without disaster.,,,,,,,,,,,,,
statDexterityLevel016,progression,Attribute,,,Nimble Nomad,,,,,,,,,,,,,
statDexterityLevel016LongDesc,progression,Attribute,,,Moves with purpose and surprisingly fewer accidents.,,,,,,,,,,,,,
statDexterityLevel017,progression,Attribute,,,Quick-Stepped,,,,,,,,,,,,,
statDexterityLevel017LongDesc,progression,Attribute,,,Fluid motions with occasional flair.,,,,,,,,,,,,,
statDexterityLevel018,progression,Attribute,,,Slick Stepper,,,,,,,,,,,,,
statDexterityLevel018LongDesc,progression,Attribute,,,Balance beam? More like a casual walk.,,,,,,,,,,,,,
statDexterityLevel019,progression,Attribute,,,Dodge Dynamo,,,,,,,,,,,,,
statDexterityLevel019LongDesc,progression,Attribute,,,Navigates crowds with ease.,,,,,,,,,,,,,
statDexterityLevel020,progression,Attribute,,,Tactile Titan,,,,,,,,,,,,,
statDexterityLevel020LongDesc,progression,Attribute,,,Hands and feet in perfect harmony.,,,,,,,,,,,,,
statDexterityLevel021,progression,Attribute,,,Graceful Glider,,,,,,,,,,,,,
statDexterityLevel021LongDesc,progression,Attribute,,,Dance floors bow to their prowess.,,,,,,,,,,,,,
statDexterityLevel022,progression,Attribute,,,Reflex Ruler,,,,,,,,,,,,,
statDexterityLevel022LongDesc,progression,Attribute,,,Catching falling objects is second nature.,,,,,,,,,,,,,
statDexterityLevel023,progression,Attribute,,,Fluid Flowmaster,,,,,,,,,,,,,
statDexterityLevel023LongDesc,progression,Attribute,,,Every move seems choreographed.,,,,,,,,,,,,,
statDexterityLevel024,progression,Attribute,,,Precision Pioneer,,,,,,,,,,,,,
statDexterityLevel024LongDesc,progression,Attribute,,,Intricate tasks are done seamlessly.,,,,,,,,,,,,,
statDexterityLevel025,progression,Attribute,,,Elite Equilibrist,,,,,,,,,,,,,
statDexterityLevel025LongDesc,progression,Attribute,,,Circus performers would nod in respect.,,,,,,,,,,,,,
statDexterityLevel026,progression,Attribute,,,Masterful Maestro,,,,,,,,,,,,,
statDexterityLevel026LongDesc,progression,Attribute,,,Controls every muscle with expert finesse.,,,,,,,,,,,,,
statDexterityLevel027,progression,Attribute,,,Flawless Flow Forger,,,,,,,,,,,,,
statDexterityLevel027LongDesc,progression,Attribute,,,Makes the most challenging tasks look effortless.,,,,,,,,,,,,,
statDexterityLevel028,progression,Attribute,,,Peerless Performer,,,,,,,,,,,,,
statDexterityLevel028LongDesc,progression,Attribute,,,World-class in tasks requiring precision.,,,,,,,,,,,,,
statDexterityLevel029,progression,Attribute,,,Supreme Skillholder,,,,,,,,,,,,,
statDexterityLevel029LongDesc,progression,Attribute,,,A virtuoso in every physical task they undertake.,,,,,,,,,,,,,
statDexterityLevel030,progression,Attribute,,,Dexterity Deified,,,,,,,,,,,,,
statDexterityLevel030LongDesc,progression,Attribute,,,The epitome of human coordination and control.,,,,,,,,,,,,,
statFortitudeLevel01,progression,Attribute,,,Critical Condition,,,,,,,,,,,,,
statFortitudeLevel01LongDesc,progression,Attribute,,,Intensive care needed; extremely fragile health.,,,,,,,,,,,,,
statFortitudeLevel02,progression,Attribute,,,Severely Compromised,,,,,,,,,,,,,
statFortitudeLevel02LongDesc,progression,Attribute,,,Major health issues and frequent medical intervention required.,,,,,,,,,,,,,
statFortitudeLevel03,progression,Attribute,,,Seriously Ill,,,,,,,,,,,,,
statFortitudeLevel03LongDesc,progression,Attribute,,,Consistent and heavy medical treatment necessary.,,,,,,,,,,,,,
statFortitudeLevel04,progression,Attribute,,,Chronic Conditions,,,,,,,,,,,,,
statFortitudeLevel04LongDesc,progression,Attribute,,,Multiple long-term health issues affecting daily life.,,,,,,,,,,,,,
statFortitudeLevel05,progression,Attribute,,,Persistent Problems,,,,,,,,,,,,,
statFortitudeLevel05LongDesc,progression,Attribute,,,Regularly facing health setbacks.,,,,,,,,,,,,,
statFortitudeLevel06,progression,Attribute,,,Often Unwell,,,,,,,,,,,,,
statFortitudeLevel06LongDesc,progression,Attribute,,,Frequently sick; rarely feels good.,,,,,,,,,,,,,
statFortitudeLevel07,progression,Attribute,,,Regular Discomfort,,,,,,,,,,,,,
statFortitudeLevel07LongDesc,progression,Attribute,,,Some chronic issues and often feels below par.,,,,,,,,,,,,,
statFortitudeLevel08,progression,Attribute,,,Occasional Issues,,,,,,,,,,,,,
statFortitudeLevel08LongDesc,progression,Attribute,,,Sporadic health problems; mostly managed.,,,,,,,,,,,,,
statFortitudeLevel09,progression,Attribute,,,Slightly Below Average,,,,,,,,,,,,,
statFortitudeLevel09LongDesc,progression,Attribute,,,Infrequent illnesses but not at peak health.,,,,,,,,,,,,,
statFortitudeLevel010,progression,Attribute,,,Average Health,,,,,,,,,,,,,
statFortitudeLevel010LongDesc,progression,Attribute,,,Generally okay; the occasional cold or minor issue.,,,,,,,,,,,,,
statFortitudeLevel011,progression,Attribute,,,Stable and Steady,,,,,,,,,,,,,
statFortitudeLevel011LongDesc,progression,Attribute,,,Rarely gets sick; maintains decent health.,,,,,,,,,,,,,
statFortitudeLevel012,progression,Attribute,,,Balanced,,,,,,,,,,,,,
statFortitudeLevel012LongDesc,progression,Attribute,,,Mostly healthy lifestyle choices; regular check-ups.,,,,,,,,,,,,,
statFortitudeLevel013,progression,Attribute,,,Active,,,,,,,,,,,,,
statFortitudeLevel013LongDesc,progression,Attribute,,,Engages in regular physical activity; conscious of health.,,,,,,,,,,,,,
statFortitudeLevel014,progression,Attribute,,,Well-Nourished,,,,,,,,,,,,,
statFortitudeLevel014LongDesc,progression,Attribute,,,Follows a balanced diet; supports overall health.,,,,,,,,,,,,,
statFortitudeLevel015,progression,Attribute,,,Strong Immunity,,,,,,,,,,,,,
statFortitudeLevel015LongDesc,progression,Attribute,,,Rarely falls ill despite bugs are going around.,,,,,,,,,,,,,
statFortitudeLevel016,progression,Attribute,,,Mindful Muncher,,,,,,,,,,,,,
statFortitudeLevel016LongDesc,progression,Attribute,,,Eats with nutrition in mind; supports body needs.,,,,,,,,,,,,,
statFortitudeLevel017,progression,Attribute,,,Fitness Regular,,,,,,,,,,,,,
statFortitudeLevel017LongDesc,progression,Attribute,,,Engages in consistent exercise thus contributing to good health.,,,,,,,,,,,,,
statFortitudeLevel018,progression,Attribute,,,Mental Wellness Warrior,,,,,,,,,,,,,
statFortitudeLevel018LongDesc,progression,Attribute,,,Actively addresses mental health,,,,,,,,,,,,,
statFortitudeLevel019,progression,Attribute,,,Holistic Health,,,,,,,,,,,,,
statFortitudeLevel019LongDesc,progression,Attribute,,,Considers physical health in good lifestyle choices.,,,,,,,,,,,,,
statFortitudeLevel020,progression,Attribute,,,Energetic Enthusiast,,,,,,,,,,,,,
statFortitudeLevel020LongDesc,progression,Attribute,,,Rarely feels lethargic; always on the go.,,,,,,,,,,,,,
statFortitudeLevel021,progression,Attribute,,,Routine Rockstar,,,,,,,,,,,,,
statFortitudeLevel021LongDesc,progression,Attribute,,,Has a health-boosting routine and sticks to it.,,,,,,,,,,,,,
statFortitudeLevel022,progression,Attribute,,,Green Machine,,,,,,,,,,,,,
statFortitudeLevel022LongDesc,progression,Attribute,,,Eats a plethora of beneficial veggies and fruits.,,,,,,,,,,,,,
statFortitudeLevel023,progression,Attribute,,,Superfoodie,,,,,,,,,,,,,
statFortitudeLevel023LongDesc,progression,Attribute,,,Regularly consumes foods known for health benefits.,,,,,,,,,,,,,
statFortitudeLevel024,progression,Attribute,,,Fitness Fanatic,,,,,,,,,,,,,
statFortitudeLevel024LongDesc,progression,Attribute,,,Might have a gym membership and actually use it.,,,,,,,,,,,,,
statFortitudeLevel025,progression,Attribute,,,Meditation Master,,,,,,,,,,,,,
statFortitudeLevel025LongDesc,progression,Attribute,,,Embraces practices that balance body and mind.,,,,,,,,,,,,,
statFortitudeLevel026,progression,Attribute,,,Holistic Hero,,,,,,,,,,,,,
statFortitudeLevel026LongDesc,progression,Attribute,,,Taps into various wellness practices for optimal health.,,,,,,,,,,,,,
statFortitudeLevel027,progression,Attribute,,,Biometric Beacon,,,,,,,,,,,,,
statFortitudeLevel027LongDesc,progression,Attribute,,,Ideal readings on vitals.,,,,,,,,,,,,,
statFortitudeLevel028,progression,Attribute,,,Vitality Virtuoso,,,,,,,,,,,,,
statFortitudeLevel028LongDesc,progression,Attribute,,,A paragon of well-being.,,,,,,,,,,,,,
statFortitudeLevel029,progression,Attribute,,,Health Guru,,,,,,,,,,,,,
statFortitudeLevel029LongDesc,progression,Attribute,,,Embodies a lifestyle others seek to emulate for wellness.,,,,,,,,,,,,,
statFortitudeLevel030,progression,Attribute,,,Pinnacle of Health,,,,,,,,,,,,,
statFortitudeLevel030LongDesc,progression,Attribute,,,The epitome of health.,,,,,,,,,,,,,
statIntelligenceLevel01,progression,Attribute,,,Struggles Profoundly,,,,,,,,,,,,,
statIntelligenceLevel01LongDesc,progression,Attribute,,,Needs constant guidance for basic tasks.,,,,,,,,,,,,,
statIntelligenceLevel02,progression,Attribute,,,Very Limited Understanding,,,,,,,,,,,,,
statIntelligenceLevel02LongDesc,progression,Attribute,,,Has difficulty with basic daily decisions.,,,,,,,,,,,,,
statIntelligenceLevel03,progression,Attribute,,,Often Confused,,,,,,,,,,,,,
statIntelligenceLevel03LongDesc,progression,Attribute,,,Regularly misunderstands basic information.,,,,,,,,,,,,,
statIntelligenceLevel04,progression,Attribute,,,Slow Processor,,,,,,,,,,,,,
statIntelligenceLevel04LongDesc,progression,Attribute,,,Takes longer than most to grasp simple concepts.,,,,,,,,,,,,,
statIntelligenceLevel05,progression,Attribute,,,Below Average Comprehension,,,,,,,,,,,,,
statIntelligenceLevel05LongDesc,progression,Attribute,,,Can understand but often misses details.,,,,,,,,,,,,,
statIntelligenceLevel06,progression,Attribute,,,Some Difficulty,,,,,,,,,,,,,
statIntelligenceLevel06LongDesc,progression,Attribute,,,Occasionally struggles with moderate tasks.,,,,,,,,,,,,,
statIntelligenceLevel07,progression,Attribute,,,Occasional Misunderstandings,,,,,,,,,,,,,
statIntelligenceLevel07LongDesc,progression,Attribute,,,Needs things explained more than once.,,,,,,,,,,,,,
statIntelligenceLevel08,progression,Attribute,,,Learns with Repetition,,,,,,,,,,,,,
statIntelligenceLevel08LongDesc,progression,Attribute,,,Requires multiple exposures to grasp concepts.,,,,,,,,,,,,,
statIntelligenceLevel09,progression,Attribute,,,Slightly Below Average,,,,,,,,,,,,,
statIntelligenceLevel09LongDesc,progression,Attribute,,,Gets by but might miss finer points.,,,,,,,,,,,,,
statIntelligenceLevel010,progression,Attribute,,,Average Intellect,,,,,,,,,,,,,
statIntelligenceLevel010LongDesc,progression,Attribute,,,Typical understanding and problem-solving capability.,,,,,,,,,,,,,
statIntelligenceLevel011,progression,Attribute,,,Decent Problem Solver,,,,,,,,,,,,,
statIntelligenceLevel011LongDesc,progression,Attribute,,,Often understands issues and finds solutions.,,,,,,,,,,,,,
statIntelligenceLevel012,progression,Attribute,,,Quick Learner,,,,,,,,,,,,,
statIntelligenceLevel012LongDesc,progression,Attribute,,,Grasps new concepts faster than most.,,,,,,,,,,,,,
statIntelligenceLevel013,progression,Attribute,,,Good with Details,,,,,,,,,,,,,
statIntelligenceLevel013LongDesc,progression,Attribute,,,Rarely misses finer points in tasks.,,,,,,,,,,,,,
statIntelligenceLevel014,progression,Attribute,,,Analytical Thinker,,,,,,,,,,,,,
statIntelligenceLevel014LongDesc,progression,Attribute,,,Can dissect problems efficiently.,,,,,,,,,,,,,
statIntelligenceLevel015,progression,Attribute,,,Well-Read & Informed,,,,,,,,,,,,,
statIntelligenceLevel015LongDesc,progression,Attribute,,,Regularly seeks out new information.,,,,,,,,,,,,,
statIntelligenceLevel016,progression,Attribute,,,Strong Academic Performer,,,,,,,,,,,,,
statIntelligenceLevel016LongDesc,progression,Attribute,,,Often excels in structured learning environments.,,,,,,,,,,,,,
statIntelligenceLevel017,progression,Attribute,,,Gifted in Certain Areas,,,,,,,,,,,,,
statIntelligenceLevel017LongDesc,progression,Attribute,,,Shows exceptional talent in specific subjects.,,,,,,,,,,,,,
statIntelligenceLevel018,progression,Attribute,,,Deep Thinker,,,,,,,,,,,,,
statIntelligenceLevel018LongDesc,progression,Attribute,,,Ponders complex topics and ideas.,,,,,,,,,,,,,
statIntelligenceLevel019,progression,Attribute,,,Innovative,,,,,,,,,,,,,
statIntelligenceLevel019LongDesc,progression,Attribute,,,Often comes up with new ways of seeing or doing things.,,,,,,,,,,,,,
statIntelligenceLevel020,progression,Attribute,,,Intellectually Curious,,,,,,,,,,,,,
statIntelligenceLevel020LongDesc,progression,Attribute,,,Constantly seeking to understand the world.,,,,,,,,,,,,,
statIntelligenceLevel021,progression,Attribute,,,Expert in a Field,,,,,,,,,,,,,
statIntelligenceLevel021LongDesc,progression,Attribute,,,Highly knowledgeable in a specific subject.,,,,,,,,,,,,,
statIntelligenceLevel022,progression,Attribute,,,Multidisciplinary Scholar,,,,,,,,,,,,,
statIntelligenceLevel022LongDesc,progression,Attribute,,,Excels across various subjects.,,,,,,,,,,,,,
statIntelligenceLevel023,progression,Attribute,,,Strategic Thinker,,,,,,,,,,,,,
statIntelligenceLevel023LongDesc,progression,Attribute,,,Anticipates issues and plans multiple steps ahead.,,,,,,,,,,,,,
statIntelligenceLevel024,progression,Attribute,,,Highly Analytical,,,,,,,,,,,,,
statIntelligenceLevel024LongDesc,progression,Attribute,,,Processes complex information efficiently.,,,,,,,,,,,,,
statIntelligenceLevel025,progression,Attribute,,,Thought Leader,,,,,,,,,,,,,
statIntelligenceLevel025LongDesc,progression,Attribute,,,Often sought out for expertise and insight.,,,,,,,,,,,,,
statIntelligenceLevel026,progression,Attribute,,,Genius in a Domain,,,,,,,,,,,,,
statIntelligenceLevel026LongDesc,progression,Attribute,,,Recognized as one of the best in a specific field.,,,,,,,,,,,,,
statIntelligenceLevel027,progression,Attribute,,,Polymath,,,,,,,,,,,,,
statIntelligenceLevel027LongDesc,progression,Attribute,,,Shows genius-level understanding in multiple fields.,,,,,,,,,,,,,
statIntelligenceLevel028,progression,Attribute,,,Visionary Thinker,,,,,,,,,,,,,
statIntelligenceLevel028LongDesc,progression,Attribute,,,Has insights and ideas that change fields of study.,,,,,,,,,,,,,
statIntelligenceLevel029,progression,Attribute,,,Revolutionary Intellect,,,,,,,,,,,,,
statIntelligenceLevel029LongDesc,progression,Attribute,,,Transforms the way the world thinks about complex issues.,,,,,,,,,,,,,
statIntelligenceLevel030,progression,Attribute,,,Pinnacle of Intellect,,,,,,,,,,,,,
statIntelligenceLevel030LongDesc,progression,Attribute,,,Represents the epitome of human cognitive capability.,,,,,,,,,,,,,
statWisdomLevel01,progression,Attribute,,,Impulse Emperor,,,,,,,,,,,,,
statWisdomLevel01LongDesc,progression,Attribute,,,Acts first then thinks...maybe.,,,,,,,,,,,,,
statWisdomLevel02,progression,Attribute,,,Reckless Rookie,,,,,,,,,,,,,
statWisdomLevel02LongDesc,progression,Attribute,,,Frequently leaps without looking.,,,,,,,,,,,,,
statWisdomLevel03,progression,Attribute,,,Short-Sighted Star,,,,,,,,,,,,,
statWisdomLevel03LongDesc,progression,Attribute,,,Can't see past the current moment.,,,,,,,,,,,,,
statWisdomLevel04,progression,Attribute,,,Rash Reasoner,,,,,,,,,,,,,
statWisdomLevel04LongDesc,progression,Attribute,,,Often acts on the first thought.,,,,,,,,,,,,,
statWisdomLevel05,progression,Attribute,,,Hasty Harbinger,,,,,,,,,,,,,
statWisdomLevel05LongDesc,progression,Attribute,,,Quick decisions with frequent regrets.,,,,,,,,,,,,,
statWisdomLevel06,progression,Attribute,,,Ephemeral Examiner,,,,,,,,,,,,,
statWisdomLevel06LongDesc,progression,Attribute,,,Considers consequences but only briefly.,,,,,,,,,,,,,
statWisdomLevel07,progression,Attribute,,,Passing Planner,,,,,,,,,,,,,
statWisdomLevel07LongDesc,progression,Attribute,,,Some foresight but often misses the bigger picture.,,,,,,,,,,,,,
